GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1350,699.09,1745.56,2277.13,-1733.76,-16243.2,870.38,10811.39,-3919.25,70.38,0.0,-1573.43,-3848.87,-5422.29
1420,730.76,1739.51,2262.65,-1689.98,-16308.15,868.94,10860.31,-3915.01,72.95,0.0,-1535.96,-3842.06,-5378.02
1490,757.02,1816.56,2263.73,-1685.54,-16376.55,851.8,10814.27,-3867.83,72.85,0.0,-1558.7,-3794.97,-5353.68
1560,714.68,1779.12,2265.87,-1731.95,-16158.03,849.52,10778.79,-3929.03,70.95,0.0,-1501.99,-3858.08,-5360.07
1630,699.62,1778.57,2256.27,-1722.5,-16060.34,857.14,10844.71,-4109.27,71.37,0.0,-1346.52,-4037.9,-5384.42
1700,701.06,1759.46,2290.65,-1699.66,-16248.16,876.06,10878.83,-4034.16,71.0,0.0,-1441.76,-3963.16,-5404.91
1770,700.07,1769.2,2244.83,-1712.25,-16086.44,874.19,10885.12,-4149.43,71.42,0.0,-1325.28,-4078.02,-5403.3
1840,739.64,1726.95,2290.22,-1681.44,-15955.19,882.04,10811.68,-4290.28,72.77,0.0,-1186.11,-4217.52,-5403.62
1910,695.99,1755.23,2278.54,-1744.07,-15989.87,855.47,10809.43,-4186.23,71.13,0.0,-1339.29,-4115.09,-5454.38
1980,731.53,1824.38,2247.69,-1710.05,-16123.79,858.9,10872.01,-4118.06,72.92,0.0,-1299.34,-4045.14,-5344.48
2050,731.08,1789.32,2257.42,-1692.68,-16064.29,885.61,10843.73,-4164.11,72.24,0.0,-1249.81,-4091.87,-5341.68
2120,750.47,1797.4,2240.12,-1704.72,-16183.89,859.57,10837.24,-4038.41,72.26,0.0,-1403.81,-3966.15,-5369.96
2190,741.23,1819.79,2247.88,-1707.62,-15856.88,852.93,10708.79,-4183.5,71.18,0.0,-1193.87,-4112.33,-5306.2
2260,705.46,1784.79,2247.1,-1723.04,-16031.16,857.09,10795.99,-4143.35,71.23,0.0,-1363.78,-4072.12,-5435.9
2330,694.52,1763.83,2275.02,-1679.89,-16175.81,872.87,10831.16,-4030.62,70.11,0.0,-1418.31,-3960.51,-5378.81
2400,710.26,1773.26,2274.69,-1650.4,-16303.45,843.71,10769.55,-3907.43,71.68,0.0,-1582.38,-3835.74,-5418.12
2470,709.21,1794.46,2272.41,-1677.51,-16311.69,880.45,10805.36,-3947.38,71.27,0.0,-1527.31,-3876.11,-5403.43
2540,757.06,1752.22,2277.7,-1731.77,-16033.55,850.01,10824.22,-4192.95,71.71,0.0,-1304.1,-4121.25,-5425.34
2610,751.47,1797.84,2263.89,-1708.7,-16152.82,856.82,10808.44,-4097.35,71.07,0.0,-1383.07,-4026.28,-5409.35
2680,729.5,1722.25,2295.83,-1714.89,-16291.03,861.46,10850.74,-3950.6,70.05,0.0,-1546.14,-3880.55,-5426.69
2750,700.21,1803.83,2303.32,-1726.27,-16283.36,870.63,10918.69,-4034.83,70.77,0.0,-1412.96,-3964.07,-5377.03
2820,718.88,1776.62,2224.78,-1727.55,-16267.33,865.41,10778.35,-3921.62,69.69,0.0,-1630.85,-3851.93,-5482.78
2890,645.34,1777.14,2254.63,-1704.63,-16081.48,876.07,10826.6,-4104.01,70.64,0.0,-1406.34,-4033.37,-5439.71
2960,689.98,1803.21,2271.48,-1747.31,-16317.63,878.7,10837.52,-3883.53,70.41,0.0,-1584.05,-3813.12,-5397.17
3030,745.6,1807.67,2257.51,-1687.84,-16381.29,884.48,10870.73,-3937.25,71.53,0.0,-1503.13,-3865.72,-5368.85
3100,744.88,1799.09,2276.97,-1724.27,-16313.81,882.23,10889.95,-3963.14,69.89,0.0,-1444.95,-3893.25,-5338.2
3170,727.17,1845.09,2241.55,-1697.73,-16191.35,881.58,10789.07,-4002.43,71.53,0.0,-1404.62,-3930.9,-5335.52
3240,747.53,1812.26,2235.09,-1706.57,-16112.74,858.84,10723.42,-4023.94,72.38,0.0,-1442.17,-3951.57,-5393.74
3310,724.56,1766.03,2258.4,-1644.16,-16275.99,857.79,10816.64,-3974.43,75.19,0.0,-1496.73,-3899.24,-5395.97
3380,683.06,1770.84,2253.0,-1730.24,-16144.68,896.73,10789.71,-4027.21,72.12,0.0,-1481.58,-3955.09,-5436.67
3450,722.47,1778.48,2250.96,-1703.2,-16219.36,872.32,10795.09,-3940.73,72.34,0.0,-1503.25,-3868.4,-5371.64
3520,732.77,1728.27,2232.7,-1679.88,-16223.36,877.84,10797.05,-3972.1,74.27,0.0,-1534.61,-3897.83,-5432.45
3590,740.56,1806.37,2262.17,-1699.93,-16422.69,880.15,10801.87,-3781.97,70.22,0.0,-1631.5,-3711.75,-5343.25
3660,712.08,1732.64,2237.89,-1719.19,-16196.17,882.89,10855.09,-4017.82,71.68,0.0,-1494.79,-3946.14,-5440.92
3730,738.85,1731.64,2252.11,-1680.79,-16111.9,854.84,10762.36,-4021.38,71.69,0.0,-1452.89,-3949.69,-5402.58
3800,703.4,1758.05,2237.79,-1670.95,-16096.95,878.86,10824.73,-4083.83,71.11,0.0,-1365.06,-4012.72,-5377.78
3870,730.74,1755.29,2237.79,-1707.41,-16044.67,860.1,10779.55,-4100.17,69.89,0.0,-1388.62,-4030.28,-5418.9
3940,695.75,1730.97,2246.4,-1725.78,-15945.44,851.36,10773.8,-4125.88,70.38,0.0,-1372.93,-4055.5,-5428.43
4010,715.19,1722.04,2250.75,-1723.32,-15972.09,863.89,10825.86,-4161.78,70.65,0.0,-1317.69,-4091.13,-5408.82
4080,721.73,1781.14,2241.06,-1718.53,-15900.23,868.6,10782.52,-4251.61,69.2,0.0,-1223.72,-4182.41,-5406.13
4150,692.1,1751.53,2254.01,-1740.99,-15994.58,869.9,10817.62,-4113.66,68.87,0.0,-1350.41,-4044.79,-5395.21
4220,738.33,1748.41,2271.9,-1686.91,-16107.19,868.1,10789.9,-4045.23,69.55,0.0,-1377.46,-3975.67,-5353.13
4290,722.46,1760.91,2262.74,-1721.48,-15891.57,868.77,10756.57,-4248.66,70.36,0.0,-1241.61,-4178.3,-5419.9
4360,724.69,1762.5,2234.17,-1693.45,-15826.4,853.04,10743.94,-4242.91,71.65,0.0,-1201.5,-4171.26,-5372.76
4430,724.85,1756.06,2251.71,-1691.23,-15997.43,871.23,10780.02,-4185.46,73.01,0.0,-1304.8,-4112.45,-5417.25
4500,688.03,1756.22,2255.21,-1658.66,-15906.96,847.21,10818.1,-4271.85,73.46,0.0,-1200.84,-4198.4,-5399.24
4570,711.01,1810.01,2249.55,-1696.83,-15965.37,878.88,10809.58,-4202.66,73.59,0.0,-1203.17,-4129.07,-5332.24
4640,748.02,1766.11,2225.26,-1671.04,-15909.58,878.99,10764.83,-4181.72,72.04,0.0,-1197.42,-4109.68,-5307.1
4710,713.42,1771.55,2242.73,-1736.09,-15970.3,884.7,10802.09,-4167.15,69.49,0.0,-1291.9,-4097.66,-5389.56
4780,701.77,1842.77,2233.38,-1741.53,-16264.67,867.73,10814.23,-3898.43,67.76,0.0,-1546.31,-3830.68,-5376.98
4850,721.08,1822.38,2239.71,-1739.3,-16038.69,864.13,10795.85,-4067.96,68.44,0.0,-1334.84,-3999.51,-5334.35
4920,708.87,1795.93,2230.94,-1721.03,-16036.54,863.98,10692.02,-3996.46,69.04,0.0,-1465.82,-3927.41,-5393.24
4990,753.47,1785.23,2258.58,-1714.31,-15918.83,890.77,10805.19,-4219.63,70.89,0.0,-1139.9,-4148.74,-5288.65

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
1000,5.82,11.37,13.31,-1.06,24.75,9.19,-156.03,-16.25,2.1,0.0,-92.65,-14.15,-106.79
1070,4.53,7.83,6.88,-1.18,25.03,7.98,-155.68,-15.18,2.12,0.0,-104.63,-13.06,-117.68
1140,5.52,6.12,11.08,-0.64,23.61,8.38,-152.48,-15.55,2.1,0.0,-98.41,-13.45,-111.86
1210,4.93,5.36,12.39,-2.44,24.35,6.76,-152.72,-16.02,2.14,0.0,-101.36,-13.88,-115.24
1280,8.15,5.67,6.13,-1.43,24.5,8.61,-153.41,-15.23,2.08,0.0,-101.78,-13.15,-114.93
1350,9.83,6.35,10.38,-0.4,24.46,6.89,-153.65,-15.24,2.09,0.0,-96.15,-13.15,-109.3
1420,4.7,5.74,10.69,-0.96,24.86,8.0,-154.85,-15.98,2.13,0.0,-101.83,-13.85,-115.68
1490,7.27,11.79,11.25,-1.73,25.11,6.81,-156.1,-15.46,2.12,0.0,-95.59,-13.34,-108.93
1560,10.7,13.24,8.61,-1.51,24.29,10.27,-155.12,-15.74,2.11,0.0,-89.52,-13.63,-103.14
1630,5.04,9.79,8.4,-1.35,25.14,10.25,-156.86,-16.59,2.07,0.0,-99.58,-14.52,-114.11
1700,3.64,10.07,10.68,-2.22,24.85,8.39,-154.61,-15.66,2.11,0.0,-99.21,-13.56,-112.76
1770,5.33,6.22,9.2,0.2,24.16,9.28,-155.23,-15.37,2.07,0.0,-100.84,-13.3,-114.14
1840,7.65,9.57,8.73,-2.04,22.89,7.12,-150.44,-14.74,2.12,0.0,-96.52,-12.61,-109.13
1910,5.17,6.13,11.89,-1.88,24.07,8.03,-153.48,-15.9,2.11,0.0,-100.05,-13.79,-113.84
1980,6.87,8.51,10.85,-1.92,25.31,8.9,-157.87,-15.12,2.11,0.0,-99.35,-13.01,-112.36
2050,8.45,8.11,13.64,-0.97,23.03,7.52,-152.54,-15.93,2.08,0.0,-92.76,-13.85,-106.61
2120,7.48,8.52,9.03,-1.89,25.15,8.87,-155.8,-14.81,2.1,0.0,-98.64,-12.71,-111.35
2190,6.53,7.85,7.44,-1.55,24.48,9.68,-155.13,-15.05,2.08,0.0,-100.7,-12.97,-113.67
2260,8.04,7.46,11.46,-1.93,24.06,9.19,-154.17,-15.83,2.1,0.0,-95.89,-13.73,-109.62
2330,3.7,8.99,12.96,-2.37,24.93,8.18,-155.01,-14.68,2.14,0.0,-98.63,-12.53,-111.16
2400,4.21,8.18,10.8,-1.15,23.04,7.72,-149.97,-15.87,2.12,0.0,-97.16,-13.76,-110.92
2470,4.56,8.08,12.38,-0.38,23.8,9.93,-152.63,-15.11,2.12,0.0,-94.27,-12.99,-107.27
2540,3.25,11.95,8.51,-1.3,23.94,7.32,-151.21,-15.67,2.16,0.0,-97.55,-13.51,-111.05
2610,9.68,5.29,11.83,-1.91,23.69,8.39,-153.55,-15.22,2.12,0.0,-96.59,-13.1,-109.69
2680,6.08,7.57,7.69,-1.18,23.95,9.52,-153.99,-14.99,2.12,0.0,-100.35,-12.87,-113.22
2750,2.52,8.79,13.33,-1.97,23.81,8.22,-153.31,-15.03,2.12,0.0,-98.62,-12.9,-111.52
2820,5.53,10.25,11.1,-1.24,25.78,9.22,-157.8,-15.79,2.09,0.0,-97.17,-13.7,-110.88
2890,4.77,5.17,10.0,-1.45,23.43,7.12,-152.1,-15.69,2.12,0.0,-103.06,-13.57,-116.63
2960,6.34,12.26,6.51,-1.36,25.36,10.21,-156.64,-15.3,2.11,0.0,-97.32,-13.2,-110.51
3030,2.87,4.52,10.81,-1.25,23.57,9.77,-153.61,-15.69,2.08,0.0,-103.32,-13.61,-116.93
3100,8.39,9.08,12.62,-2.45,24.43,7.59,-152.99,-15.22,2.14,0.0,-93.33,-13.08,-106.41
3170,9.05,7.57,8.19,0.12,23.3,8.1,-152.28,-15.87,2.07,0.0,-95.95,-13.8,-109.75
3240,4.65,8.71,8.75,-0.4,24.75,8.2,-155.43,-14.92,2.06,0.0,-100.77,-12.86,-113.63
3310,3.61,10.52,11.54,-1.97,24.4,8.47,-156.51,-14.33,2.11,0.0,-99.94,-12.22,-112.16
3380,7.92,8.44,12.97,-2.19,23.87,10.6,-153.38,-16.57,2.09,0.0,-91.77,-14.47,-106.24
3450,9.38,7.1,12.47,-1.76,24.26,7.14,-153.15,-16.13,2.13,0.0,-94.56,-14.0,-108.56
3520,1.69,10.95,7.18,2.65,23.6,8.33,-152.02,-15.84,2.09,0.0,-97.61,-13.75,-111.37
3590,3.81,5.4,14.18,-1.02,23.88,7.71,-152.49,-14.63,2.11,0.0,-98.53,-12.52,-111.05
3660,1.94,5.92,8.41,-1.51,23.03,8.57,-151.92,-15.21,2.12,0.0,-105.55,-13.1,-118.64
3730,3.47,6.09,10.52,-1.51,22.98,8.73,-152.26,-14.77,2.07,0.0,-101.98,-12.7,-114.68
3800,8.38,8.21,10.2,-0.47,24.4,7.97,-153.92,-16.73,2.08,0.0,-95.23,-14.65,-109.88
3870,4.93,10.39,9.45,0.29,23.41,9.14,-152.27,-15.73,2.06,0.0,-94.64,-13.66,-108.3
3940,6.93,9.47,11.1,-0.79,24.37,9.0,-153.54,-16.37,2.09,0.0,-93.45,-14.28,-107.73
4010,2.4,7.16,9.68,-2.11,24.49,8.61,-154.93,-14.96,2.1,0.0,-104.7,-12.86,-117.56
4080,5.5,9.4,10.55,-1.43,23.43,8.73,-153.76,-15.04,2.11,0.0,-97.6,-12.93,-110.53
4150,6.15,5.77,12.2,-0.95,23.47,11.58,-155.92,-15.45,2.08,0.0,-97.69,-13.37,-111.06
4220,4.18,8.96,8.24,-0.67,25.14,10.1,-157.0,-16.32,2.1,0.0,-101.06,-14.22,-115.28
4290,9.42,5.55,9.9,-0.76,23.77,7.1,-151.52,-16.93,2.12,0.0,-96.54,-14.81,-111.35
4360,5.85,7.86,8.48,-1.4,24.34,7.35,-151.14,-15.93,2.12,0.0,-98.66,-13.81,-112.47
4430,6.57,8.71,11.01,-2.05,23.76,11.49,-154.94,-15.3,2.12,0.0,-95.47,-13.18,-108.65
4500,5.69,10.44,7.92,-0.62,23.86,8.19,-151.57,-15.66,2.1,0.0,-96.09,-13.56,-109.65
4570,6.31,9.31,14.2,-1.96,25.98,9.79,-159.22,-14.9,2.12,0.0,-95.58,-12.78,-108.36
4640,5.13,9.51,7.22,1.36,23.77,8.47,-153.27,-15.29,2.07,0.0,-97.8,-13.23,-111.03
4710,6.2,9.2,8.66,0.91,23.79,8.28,-153.25,-15.87,2.09,0.0,-96.21,-13.77,-109.99
4780,5.17,7.7,8.12,-0.48,24.05,8.28,-154.45,-15.31,2.07,0.0,-101.62,-13.24,-114.86
4850,2.96,10.28,15.49,-2.41,24.5,7.52,-152.68,-15.54,2.13,0.0,-94.33,-13.41,-107.74
4920,3.51,6.59,11.91,-1.8,23.15,7.46,-150.92,-17.12,2.12,0.0,-100.09,-14.99,-115.08
4990,4.2,13.58,11.46,-1.77,23.31,7.98,-151.57,-14.93,2.14,0.0,-92.81,-12.79,-105.6

Delta Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
1000,0.0,-0.0,-0.0,-26.13,-12.0,0.0,0.0,25.6,-2.83,0.0,-38.13,22.77,-15.36
1070,0.0,0.0,-0.0,-23.34,-13.92,-0.0,-0.0,21.03,-2.75,0.0,-37.26,18.28,-18.98
1140,0.0,-0.0,-0.0,-24.3,-13.49,-0.0,0.0,22.03,-2.72,0.0,-37.8,19.31,-18.49
1210,0.0,0.0,0.0,-27.07,-13.32,-0.0,0.0,28.59,-2.98,0.0,-40.39,25.61,-14.79
1280,-0.0,-0.0,0.0,-23.8,-6.09,-0.0,0.0,21.92,-2.8,0.0,-29.88,19.12,-10.76
1350,-0.0,0.0,-0.0,-25.51,-2.79,-0.0,0.0,20.13,-2.75,0.0,-28.3,17.38,-10.92
1420,-0.0,0.0,0.0,-17.66,-8.38,-0.0,0.0,26.2,-2.64,0.0,-26.04,23.56,-2.49
1490,-0.0,-0.0,0.0,-27.53,-14.12,-0.0,0.0,29.15,-2.74,0.0,-41.65,26.42,-15.23
1560,-0.0,0.0,-0.0,-26.9,-21.31,-0.0,0.0,29.37,-2.7,0.0,-48.21,26.67,-21.54
1630,0.0,-0.0,0.0,-24.23,-2.0,-0.0,0.0,15.15,-2.62,0.0,-26.22,12.53,-13.69
1700,-0.0,0.0,0.0,-27.12,-16.75,-0.0,0.0,30.79,-2.87,0.0,-43.87,27.92,-15.95
1770,-0.0,-0.0,-0.0,-27.91,-13.59,-0.0,-0.0,27.95,-2.68,0.0,-41.5,25.27,-16.23
1840,0.0,0.0,-0.0,-27.44,-10.83,-0.0,0.0,23.64,-2.81,0.0,-38.26,20.83,-17.43
1910,0.0,0.0,-0.0,-25.71,-14.42,0.0,0.0,26.19,-2.76,0.0,-40.13,23.43,-16.7
1980,-0.0,-0.0,-0.0,-25.48,-17.04,-0.0,0.0,23.22,-2.76,0.0,-42.52,20.46,-22.06
2050,0.0,-0.0,0.0,-26.98,-3.31,0.0,0.0,21.51,-2.71,0.0,-30.3,18.8,-11.5
2120,0.0,0.0,0.0,-25.92,-22.97,-0.0,-0.0,31.21,-2.73,0.0,-48.9,28.48,-20.41
2190,-0.0,0.0,-0.0,-25.57,-13.61,-0.0,-0.0,24.95,-3.05,0.0,-39.18,21.9,-17.29
2260,0.0,-0.0,-0.0,-28.3,-17.48,-0.0,-0.0,29.87,-2.88,0.0,-45.78,26.99,-18.78
2330,0.0,0.0,-0.0,-22.59,-3.08,-0.0,-0.0,17.36,-2.94,0.0,-25.68,14.42,-11.26
2400,-0.0,0.0,-0.0,-27.93,-17.56,0.0,0.0,28.61,-2.87,0.0,-45.49,25.75,-19.74
2470,-0.0,-0.0,0.0,-25.45,-18.58,-0.0,-0.0,24.48,-2.79,0.0,-44.02,21.69,-22.33
2540,-0.0,0.0,0.0,-29.72,-16.2,0.0,-0.0,26.76,-2.76,0.0,-45.92,23.99,-21.93
2610,-0.0,-0.0,0.0,-25.0,-15.72,-0.0,-0.0,25.62,-2.73,0.0,-40.72,22.9,-17.82
2680,0.0,-0.0,-0.0,-29.13,-14.08,-0.0,-0.0,28.0,-2.77,0.0,-43.21,25.24,-17.97
2750,0.0,0.0,-0.0,-28.09,-14.69,0.0,0.0,25.35,-2.8,0.0,-42.78,22.55,-20.23
2820,-0.0,0.0,-0.0,-23.75,0.97,-0.0,-0.0,9.92,-2.7,0.0,-22.78,7.22,-15.56
2890,-0.0,-0.0,0.0,-21.52,-2.99,-0.0,-0.0,12.98,-2.93,0.0,-24.51,10.05,-14.45
2960,-0.0,-0.0,0.0,-18.09,-4.73,0.0,0.0,16.08,-2.74,0.0,-22.82,13.34,-9.47
3030,0.0,-0.0,-0.0,-19.19,1.87,-0.0,0.0,12.41,-2.67,0.0,-17.32,9.74,-7.59
3100,-0.0,-0.0,-0.0,-21.7,-4.66,-0.0,-0.0,17.25,-3.03,0.0,-26.37,14.21,-12.15
3170,-0.0,-0.0,0.0,-22.58,-1.63,-0.0,-0.0,11.33,-2.93,0.0,-24.21,8.4,-15.81
3240,-0.0,0.0,0.0,-20.74,-7.33,-0.0,0.0,21.91,-2.87,0.0,-28.07,19.04,-9.03
3310,-0.0,-0.0,0.0,-21.15,-9.31,0.0,-0.0,21.85,-2.79,0.0,-30.46,19.05,-11.41
3380,-0.0,-0.0,-0.0,-19.99,-6.03,0.0,0.0,26.15,-2.8,0.0,-26.02,23.35,-2.67
3450,-0.0,-0.0,-0.0,-16.78,-20.21,-0.0,-0.0,27.92,-2.69,0.0,-36.99,25.23,-11.76
3520,-0.0,0.0,-0.0,-19.96,-15.65,-0.0,0.0,24.49,-2.74,0.0,-35.61,21.76,-13.86
3590,0.0,-0.0,-0.0,-22.42,-3.09,0.0,-0.0,14.32,-2.71,0.0,-25.52,11.61,-13.91
3660,0.0,-0.0,-0.0,-25.69,-11.61,-0.0,0.0,23.35,-2.68,0.0,-37.31,20.67,-16.64
3730,-0.0,0.0,0.0,-21.05,-7.9,0.0,0.0,14.46,-2.44,0.0,-28.95,12.02,-16.93
3800,0.0,-0.0,0.0,-26.76,-6.11,-0.0,-0.0,19.78,-2.67,0.0,-32.87,17.11,-15.76
3870,0.0,-0.0,-0.0,-29.32,-2.33,0.0,0.0,17.33,-2.77,0.0,-31.65,14.56,-17.09
3940,0.0,-0.0,0.0,-23.55,-15.67,-0.0,0.0,22.06,-2.61,0.0,-39.23,19.45,-19.77
4010,0.0,-0.0,-0.0,-24.48,-5.03,-0.0,-0.0,18.09,-2.61,0.0,-29.51,15.48,-14.03
4080,-0.0,-0.0,0.0,-27.57,-8.59,0.0,-0.0,20.58,-2.75,0.0,-36.16,17.83,-18.33
4150,-0.0,0.0,-0.0,-25.71,-12.84,-0.0,-0.0,23.32,-2.85,0.0,-38.55,20.47,-18.08
4220,-0.0,-0.0,0.0,-21.77,-12.55,0.0,-0.0,24.63,-2.68,0.0,-34.31,21.95,-12.36
4290,-0.0,-0.0,0.0,-24.92,-7.97,0.0,0.0,19.09,-2.71,0.0,-32.89,16.38,-16.51
4360,0.0,-0.0,-0.0,-26.8,-11.03,0.0,-0.0,20.18,-2.76,0.0,-37.83,17.42,-20.41
4430,-0.0,-0.0,0.0,-26.18,-9.75,-0.0,0.0,20.13,-2.61,0.0,-35.92,17.52,-18.4
4500,0.0,0.0,0.0,-22.78,-18.93,-0.0,0.0,26.6,-2.8,0.0,-41.71,23.8,-17.91
4570,-0.0,-0.0,0.0,-22.19,-11.78,-0.0,-0.0,20.67,-2.78,0.0,-33.97,17.89,-16.08
4640,0.0,-0.0,-0.0,-26.55,-14.56,0.0,0.0,25.52,-2.75,0.0,-41.11,22.78,-18.33
4710,-0.0,0.0,0.0,-23.06,-13.2,0.0,-0.0,19.73,-2.73,0.0,-36.26,17.0,-19.26
4780,0.0,-0.0,0.0,-24.87,-13.55,0.0,-0.0,22.54,-2.69,0.0,-38.42,19.85,-18.57
4850,0.0,-0.0,-0.0,-25.59,-20.56,0.0,-0.0,29.45,-2.88,0.0,-46.14,26.56,-19.58
4920,-0.0,0.0,-0.0,-25.3,-17.2,0.0,0.0,26.81,-2.79,0.0,-42.5,24.02,-18.48
4990,0.0,0.0,0.0,-23.23,-17.13,0.0,0.0,25.43,-2.94,0.0,-40.37,22.48,-17.88


