GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
2190,0.0,0.0,0.0,-40.44,-17.79,0.0,-0.0,46.37,-4.33,0.0,-58.24,42.05,-16.19
2260,0.0,-0.0,-0.0,-40.86,-18.73,-0.0,0.0,49.6,-4.41,0.0,-59.59,45.19,-14.4
2330,0.0,0.0,0.0,-36.58,-24.66,-0.0,-0.0,51.11,-4.31,0.0,-61.24,46.8,-14.44
2400,0.0,0.0,0.0,-42.55,-20.13,0.0,-0.0,51.95,-4.51,0.0,-62.68,47.45,-15.23
2470,0.0,0.0,0.0,-42.55,-15.11,0.0,-0.0,44.39,-4.51,0.0,-57.66,39.88,-17.78
2540,0.0,-0.0,0.0,-37.08,-21.74,0.0,-0.0,47.75,-3.98,0.0,-58.82,43.77,-15.06
2610,0.0,0.0,0.0,-35.38,-16.33,-0.0,0.0,47.03,-4.21,0.0,-51.71,42.81,-8.9
2680,-0.0,0.0,0.0,-40.31,-13.05,-0.0,-0.0,45.21,-4.84,0.0,-53.36,40.37,-13.0
2750,0.0,-0.0,-0.0,-43.96,-16.93,0.0,-0.0,51.97,-4.62,0.0,-60.89,47.35,-13.54
2820,0.0,-0.0,0.0,-34.7,-15.07,-0.0,0.0,33.12,-3.78,0.0,-49.77,29.34,-20.43
2890,-0.0,-0.0,0.0,-37.63,-7.48,-0.0,-0.0,31.86,-4.12,0.0,-45.11,27.74,-17.37
2960,0.0,0.0,0.0,-39.68,-20.04,-0.0,-0.0,54.11,-4.38,0.0,-59.72,49.72,-9.99
3030,0.0,0.0,-0.0,-39.68,-20.75,-0.0,-0.0,46.12,-4.49,0.0,-60.43,41.63,-18.8
3100,-0.0,-0.0,0.0,-39.04,-18.46,0.0,0.0,47.57,-4.34,0.0,-57.5,43.22,-14.27
3170,0.0,0.0,0.0,-46.92,-20.67,0.0,-0.0,57.35,-4.68,0.0,-67.59,52.67,-14.91
3240,0.0,0.0,-0.0,-37.64,-25.38,0.0,0.0,49.88,-4.18,0.0,-63.02,45.7,-17.32
3310,-0.0,-0.0,-0.0,-41.85,-18.8,0.0,0.0,45.14,-4.36,0.0,-60.65,40.79,-19.86
3380,0.0,0.0,0.0,-44.61,-23.0,0.0,0.0,54.72,-4.6,0.0,-67.61,50.12,-17.48
3450,0.0,0.0,-0.0,-31.81,-21.57,0.0,0.0,45.37,-4.07,0.0,-53.38,41.3,-12.08
3520,0.0,-0.0,0.0,-38.09,-19.71,-0.0,0.0,44.89,-4.22,0.0,-57.8,40.67,-17.13
3590,-0.0,-0.0,-0.0,-44.57,-25.52,0.0,0.0,57.07,-4.52,0.0,-70.1,52.55,-17.55
3660,-0.0,0.0,0.0,-45.05,-24.51,-0.0,-0.0,55.49,-4.42,0.0,-69.57,51.08,-18.49
3730,0.0,-0.0,0.0,-42.63,-11.48,0.0,0.0,45.12,-4.59,0.0,-54.11,40.54,-13.57
3800,0.0,0.0,0.0,-43.36,-17.33,0.0,0.0,48.95,-4.6,0.0,-60.69,44.35,-16.34
3870,0.0,0.0,0.0,-40.97,-24.23,-0.0,-0.0,53.78,-4.65,0.0,-65.19,49.13,-16.07
3940,0.0,-0.0,0.0,-36.59,-18.36,-0.0,-0.0,47.44,-4.34,0.0,-54.95,43.11,-11.84
4010,-0.0,-0.0,-0.0,-42.6,-13.97,0.0,0.0,46.64,-4.49,0.0,-56.57,42.15,-14.42
4080,-0.0,-0.0,0.0,-36.58,-19.34,0.0,0.0,46.88,-4.54,0.0,-55.92,42.35,-13.57
4150,0.0,-0.0,-0.0,-43.87,-17.15,-0.0,-0.0,46.59,-4.57,0.0,-61.02,42.02,-19.0
4220,-0.0,0.0,0.0,-42.48,-17.5,-0.0,0.0,58.13,-4.69,0.0,-59.98,53.44,-6.54
4290,0.0,0.0,0.0,-48.73,-16.56,0.0,0.0,54.52,-4.75,0.0,-65.29,49.76,-15.53
4360,-0.0,0.0,0.0,-42.83,-24.2,0.0,0.0,51.34,-4.52,0.0,-67.04,46.82,-20.22
4430,0.0,-0.0,0.0,-45.53,-28.97,-0.0,-0.0,63.77,-4.71,0.0,-74.5,59.07,-15.44
4500,-0.0,-0.0,0.0,-36.36,-30.28,0.0,-0.0,55.01,-4.63,0.0,-66.64,50.38,-16.27
4570,-0.0,-0.0,-0.0,-42.27,-52.48,0.0,-0.0,69.05,-4.68,0.0,-94.75,64.37,-30.38
4640,0.0,-0.0,-0.0,-44.92,-47.53,-0.0,-0.0,66.36,-4.63,0.0,-92.45,61.73,-30.72
4710,-0.0,0.0,-0.0,-46.79,-19.4,-0.0,0.0,48.56,-4.89,0.0,-66.2,43.67,-22.53
4780,0.0,0.0,-0.0,-48.14,-26.93,0.0,0.0,57.38,-4.99,0.0,-75.07,52.39,-22.68
4850,0.0,0.0,0.0,-45.68,-19.64,0.0,-0.0,50.11,-4.79,0.0,-65.32,45.31,-20.01
4920,0.0,0.0,0.0,-40.33,-14.7,-0.0,0.0,43.71,-4.36,0.0,-55.02,39.36,-15.67
4990,0.0,-0.0,-0.0,-43.13,-24.54,0.0,-0.0,56.16,-4.91,0.0,-67.67,51.25,-16.42
5060,0.0,0.0,0.0,-43.67,-16.34,-0.0,-0.0,47.84,-4.47,0.0,-60.01,43.38,-16.63
5130,-0.0,0.0,-0.0,-42.18,-19.69,-0.0,0.0,49.55,-4.33,0.0,-61.86,45.23,-16.64
5200,0.0,-0.0,-0.0,-45.48,-27.59,-0.0,-0.0,56.95,-4.71,0.0,-73.06,52.24,-20.82
5270,0.0,0.0,-0.0,-38.92,-15.53,0.0,0.0,40.42,-4.09,0.0,-54.45,36.33,-18.12
5340,0.0,-0.0,-0.0,-40.64,-14.91,0.0,-0.0,42.8,-4.47,0.0,-55.55,38.33,-17.23
5410,-0.0,-0.0,0.0,-37.47,-16.42,-0.0,0.0,48.8,-4.39,0.0,-53.89,44.42,-9.47
5480,0.0,0.0,-0.0,-43.54,-16.75,0.0,0.0,61.03,-4.75,0.0,-60.29,56.28,-4.01
5550,0.0,0.0,0.0,-46.62,-20.24,-0.0,-0.0,57.54,-4.65,0.0,-66.86,52.89,-13.98
5620,0.0,-0.0,0.0,-44.55,-11.67,0.0,-0.0,44.67,-4.79,0.0,-56.22,39.88,-16.34
5690,-0.0,-0.0,-0.0,-51.03,-22.98,0.0,-0.0,70.86,-4.92,0.0,-74.01,65.94,-8.07
5760,-0.0,0.0,-0.0,-50.85,-20.96,-0.0,-0.0,54.11,-4.54,0.0,-71.81,49.58,-22.23
5830,-0.0,0.0,-0.0,-41.58,-21.63,-0.0,-0.0,51.95,-4.51,0.0,-63.21,47.45,-15.76
5900,0.0,0.0,-0.0,-40.96,-19.58,-0.0,-0.0,48.38,-4.67,0.0,-60.54,43.71,-16.83
5970,0.0,-0.0,0.0,-41.13,-29.19,-0.0,-0.0,59.96,-4.75,0.0,-70.32,55.21,-15.11
6040,0.0,0.0,-0.0,-45.79,-17.48,-0.0,0.0,51.81,-4.62,0.0,-63.27,47.2,-16.07
6110,-0.0,0.0,0.0,-41.5,-24.09,-0.0,-0.0,61.1,-4.67,0.0,-65.59,56.43,-9.16
6180,-0.0,-0.0,0.0,-38.01,-16.51,-0.0,0.0,42.82,-4.52,0.0,-54.52,38.3,-16.22
6250,0.0,0.0,0.0,-41.42,-18.05,-0.0,-0.0,59.46,-4.52,0.0,-59.47,54.94,-4.54
6320,0.0,0.0,-0.0,-43.08,-15.8,0.0,0.0,43.81,-4.49,0.0,-58.88,39.32,-19.56
6390,0.0,0.0,0.0,-40.5,-20.25,-0.0,-0.0,47.49,-4.58,0.0,-60.75,42.91,-17.84
6460,-0.0,0.0,0.0,-44.06,-15.46,0.0,0.0,44.16,-4.68,0.0,-59.52,39.48,-20.04
6530,-0.0,-0.0,-0.0,-37.61,-24.7,0.0,0.0,56.05,-4.59,0.0,-62.31,51.46,-10.85
6600,-0.0,-0.0,-0.0,-31.23,-18.81,-0.0,0.0,47.88,-4.1,0.0,-50.04,43.78,-6.26
6670,-0.0,-0.0,-0.0,-44.74,-23.13,0.0,0.0,63.73,-4.63,0.0,-67.87,59.1,-8.76
6740,0.0,0.0,0.0,-50.17,-21.36,-0.0,-0.0,61.41,-4.88,0.0,-71.53,56.53,-14.99
6810,-0.0,0.0,0.0,-41.67,-27.66,0.0,-0.0,59.31,-4.63,0.0,-69.33,54.68,-14.65
6880,-0.0,0.0,0.0,-36.32,-17.76,0.0,0.0,43.59,-4.12,0.0,-54.08,39.47,-14.61
6950,0.0,0.0,0.0,-42.07,-22.52,-0.0,-0.0,56.98,-4.45,0.0,-64.59,52.52,-12.07
7020,0.0,-0.0,0.0,-36.25,-23.31,-0.0,-0.0,50.57,-4.13,0.0,-59.56,46.43,-13.13
7090,-0.0,0.0,0.0,-39.37,-20.46,0.0,0.0,53.99,-4.21,0.0,-59.83,49.78,-10.05
7160,-0.0,-0.0,-0.0,-42.63,-13.19,0.0,0.0,40.83,-4.15,0.0,-55.81,36.68,-19.14
7230,0.0,-0.0,0.0,-43.58,-18.61,0.0,0.0,50.93,-4.67,0.0,-62.19,46.26,-15.93
7300,0.0,-0.0,-0.0,-40.87,-17.67,-0.0,-0.0,49.12,-4.54,0.0,-58.54,44.58,-13.96
7370,-0.0,-0.0,-0.0,-38.73,-18.75,-0.0,0.0,44.54,-4.27,0.0,-57.47,40.27,-17.2
7440,-0.0,0.0,-0.0,-40.97,-15.53,0.0,-0.0,45.5,-4.2,0.0,-56.5,41.3,-15.21
7510,0.0,-0.0,0.0,-37.16,-23.31,0.0,-0.0,54.81,-4.4,0.0,-60.48,50.41,-10.07
7580,0.0,-0.0,-0.0,-37.89,-22.51,-0.0,-0.0,53.81,-4.37,0.0,-60.4,49.44,-10.96
7650,0.0,-0.0,-0.0,-37.16,-17.47,0.0,0.0,47.23,-4.29,0.0,-54.63,42.94,-11.69
7720,0.0,0.0,0.0,-41.91,-26.13,0.0,0.0,61.67,-4.43,0.0,-68.04,57.23,-10.81
7790,-0.0,0.0,-0.0,-45.08,-19.87,0.0,0.0,48.03,-4.42,0.0,-64.95,43.61,-21.34
7860,0.0,0.0,0.0,-35.8,-15.95,-0.0,0.0,41.91,-4.16,0.0,-51.75,37.75,-14.0
7930,0.0,0.0,0.0,-43.21,-25.18,0.0,-0.0,52.62,-4.44,0.0,-68.39,48.18,-20.21
8000,0.0,-0.0,0.0,-43.97,-17.44,0.0,0.0,48.22,-4.34,0.0,-61.41,43.88,-17.53
8070,0.0,-0.0,-0.0,-42.16,-20.32,-0.0,-0.0,50.18,-4.37,0.0,-62.48,45.81,-16.67
8140,-0.0,-0.0,0.0,-42.36,-25.03,-0.0,-0.0,51.53,-4.25,0.0,-67.39,47.28,-20.12
8210,-0.0,0.0,0.0,-47.85,-15.57,0.0,-0.0,49.58,-4.53,0.0,-63.42,45.05,-18.37
8280,0.0,0.0,-0.0,-32.17,-5.22,-0.0,0.0,27.21,-4.15,0.0,-37.4,23.06,-14.34
8350,-0.0,-0.0,-0.0,-33.42,-16.83,-0.0,-0.0,38.09,-4.92,0.0,-50.25,33.17,-17.08
8420,-0.0,0.0,0.0,-34.92,-20.11,-0.0,0.0,35.92,-4.45,0.0,-55.03,31.47,-23.56
8490,0.0,0.0,0.0,-33.38,-17.8,-0.0,0.0,38.77,-4.77,0.0,-51.18,34.0,-17.18
8560,-0.0,-0.0,0.0,-34.46,-19.23,-0.0,-0.0,33.58,-4.55,0.0,-53.69,29.03,-24.66
8630,0.0,0.0,0.0,-34.91,-25.44,-0.0,0.0,40.11,-4.76,0.0,-60.35,35.35,-25.0
8700,-0.0,-0.0,-0.0,-27.67,-22.7,-0.0,0.0,34.43,-4.45,0.0,-50.37,29.98,-20.38
8770,-0.0,-0.0,-0.0,-39.72,-12.51,-0.0,-0.0,40.71,-4.54,0.0,-52.23,36.17,-16.06
8840,-0.0,-0.0,0.0,-32.77,-16.46,-0.0,0.0,44.94,-4.45,0.0,-49.24,40.49,-8.75
8910,-0.0,-0.0,-0.0,-39.32,-17.34,0.0,0.0,39.55,-4.66,0.0,-56.67,34.9,-21.77
8980,-0.0,-0.0,-0.0,-39.42,-25.83,-0.0,0.0,44.94,-4.67,0.0,-65.25,40.27,-24.99
9050,-0.0,0.0,-0.0,-47.45,-12.99,-0.0,0.0,42.26,-4.85,0.0,-60.45,37.42,-23.03
9120,-0.0,-0.0,-0.0,-46.76,-8.81,0.0,0.0,35.4,-4.92,0.0,-55.57,30.48,-25.1
9190,0.0,-0.0,0.0,-48.64,-11.07,-0.0,-0.0,42.84,-4.98,0.0,-59.71,37.86,-21.85
9260,-0.0,0.0,-0.0,-45.11,-7.96,0.0,0.0,38.32,-4.92,0.0,-53.07,33.4,-19.68
9330,-0.0,0.0,-0.0,-41.31,-4.98,0.0,-0.0,32.83,-4.83,0.0,-46.29,28.0,-18.29
9400,-0.0,0.0,0.0,-44.26,-8.61,0.0,0.0,38.31,-4.98,0.0,-52.88,33.33,-19.54
9470,-0.0,0.0,-0.0,-49.38,-10.18,0.0,0.0,39.25,-4.75,0.0,-59.56,34.5,-25.06
9540,0.0,0.0,0.0,-43.5,0.36,0.0,-0.0,35.09,-4.68,0.0,-43.14,30.41,-12.73
9610,0.0,0.0,0.0,-42.21,-7.72,-0.0,-0.0,35.69,-4.68,0.0,-49.92,31.01,-18.91
9680,0.0,0.0,0.0,-45.13,-14.03,0.0,-0.0,43.24,-4.86,0.0,-59.17,38.38,-20.79
9750,0.0,0.0,0.0,-48.46,-4.84,-0.0,0.0,38.3,-4.86,0.0,-53.3,33.44,-19.85
9820,-0.0,0.0,-0.0,-45.09,-9.74,0.0,-0.0,39.33,-4.82,0.0,-54.83,34.51,-20.32
9890,-0.0,0.0,-0.0,-46.72,-2.16,0.0,0.0,37.43,-4.93,0.0,-48.88,32.5,-16.38
9960,-0.0,-0.0,-0.0,-41.73,3.9,0.0,0.0,33.96,-4.9,0.0,-37.84,29.06,-8.77


