GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
6460,706.31,1725.03,2277.92,-1745.22,-16272.74,881.22,10818.01,-3804.9,86.03,-1609.47,-3718.86,-5328.34
6530,698.47,1758.9,2255.37,-1702.32,-16400.57,874.68,10781.17,-3680.41,89.86,-1734.29,-3590.55,-5324.85
6600,724.31,1771.56,2221.05,-1710.57,-16477.01,871.43,10849.42,-3681.51,89.37,-1749.8,-3592.14,-5341.94
6670,732.73,1787.93,2286.24,-1699.79,-16659.73,871.15,10822.39,-3490.06,85.87,-1859.08,-3404.18,-5263.27
6740,748.44,1735.39,2288.63,-1701.61,-16588.21,887.11,10869.76,-3609.81,85.45,-1760.48,-3524.36,-5284.84
6810,694.55,1779.18,2272.98,-1742.86,-16422.5,864.43,10820.52,-3674.95,86.15,-1733.7,-3588.8,-5322.5
6880,686.22,1797.24,2236.94,-1731.58,-16441.01,874.53,10826.91,-3697.51,88.41,-1750.76,-3609.1,-5359.86
6950,712.42,1771.3,2240.7,-1719.49,-16624.77,863.66,10781.72,-3493.2,85.55,-1974.46,-3407.66,-5382.11
7020,744.19,1745.11,2248.81,-1741.99,-16367.54,845.28,10805.83,-3713.7,88.49,-1720.32,-3625.21,-5345.53
7090,755.09,1861.35,2257.02,-1711.1,-16494.77,876.04,10735.02,-3578.0,89.23,-1721.34,-3488.77,-5210.11
7160,712.66,1816.96,2260.56,-1741.96,-16417.6,859.72,10806.54,-3669.63,85.95,-1703.12,-3583.68,-5286.79
7230,732.87,1711.08,2267.29,-1745.95,-16450.34,884.28,10741.06,-3560.81,82.53,-1859.72,-3478.28,-5338.0
7300,702.08,1767.97,2247.87,-1719.35,-16537.72,892.47,10780.09,-3531.79,87.03,-1866.61,-3444.76,-5311.36
7370,737.81,1793.95,2277.87,-1729.73,-16306.6,851.04,10760.87,-3746.22,86.44,-1614.8,-3659.79,-5274.59
7440,719.55,1788.48,2241.9,-1711.29,-16430.61,867.29,10786.95,-3673.08,90.56,-1737.72,-3582.52,-5320.25
7510,740.39,1806.09,2277.16,-1714.79,-16479.41,871.08,10754.85,-3587.14,86.92,-1744.62,-3500.23,-5244.85
7580,748.55,1720.5,2283.66,-1737.26,-16452.34,878.09,10801.67,-3642.75,85.23,-1757.13,-3557.52,-5314.65
7650,731.14,1792.1,2258.1,-1711.02,-16335.3,855.18,10795.15,-3776.03,89.28,-1614.64,-3686.75,-5301.39
7720,760.09,1776.54,2216.36,-1708.21,-16339.24,859.85,10682.01,-3672.12,91.13,-1752.6,-3581.0,-5333.6
7790,753.89,1801.99,2262.16,-1724.89,-16525.66,848.01,10710.51,-3490.03,85.79,-1874.0,-3404.24,-5278.24
7860,730.81,1796.53,2255.35,-1714.59,-16272.66,866.18,10628.75,-3699.08,86.38,-1709.63,-3612.7,-5322.33
7930,777.2,1742.28,2246.99,-1703.34,-16326.55,865.9,10734.52,-3691.22,89.53,-1663.0,-3601.68,-5264.69
8000,700.0,1797.01,2269.61,-1743.2,-16610.82,868.36,10822.57,-3521.7,84.12,-1896.47,-3437.58,-5334.06
8070,695.65,1779.26,2299.27,-1734.63,-16260.77,840.93,10713.42,-3738.36,88.37,-1666.86,-3650.0,-5316.85
8140,724.08,1767.04,2231.42,-1708.35,-16479.64,865.28,10745.35,-3597.58,84.63,-1854.82,-3512.95,-5367.77
8210,723.01,1670.77,2273.11,-1699.76,-16382.57,868.26,10806.73,-3784.73,89.46,-1740.45,-3695.27,-5435.73
8280,701.63,1825.42,2266.89,-1690.15,-16364.04,887.43,10759.62,-3723.3,88.1,-1613.19,-3635.2,-5248.39
8350,733.16,1783.93,2253.76,-1728.11,-16258.0,870.55,10730.38,-3756.34,85.04,-1614.35,-3671.3,-5285.65
8420,721.76,1763.32,2221.86,-1698.09,-16392.88,870.15,10767.84,-3662.41,86.66,-1746.04,-3575.75,-5321.79
8490,705.71,1740.21,2249.18,-1751.32,-16349.54,856.21,10794.83,-3698.14,86.87,-1754.72,-3611.27,-5365.99
8560,699.32,1762.88,2242.68,-1731.71,-16469.7,840.68,10757.87,-3547.87,88.22,-1897.98,-3459.65,-5357.63
8630,729.22,1752.34,2249.59,-1714.66,-16308.89,871.87,10747.62,-3722.82,86.3,-1672.92,-3636.52,-5309.44
8700,703.97,1841.2,2240.9,-1684.39,-16424.82,879.2,10747.64,-3664.05,86.3,-1696.31,-3577.75,-5274.06
8770,702.0,1768.92,2268.51,-1700.05,-16598.62,852.18,10817.82,-3548.36,90.0,-1889.25,-3458.36,-5347.6
8840,733.56,1821.93,2286.71,-1665.9,-16375.21,872.41,10769.68,-3729.68,87.76,-1556.83,-3641.93,-5198.75
8910,674.42,1769.56,2231.94,-1695.05,-16479.89,899.92,10787.8,-3605.39,86.87,-1811.3,-3518.52,-5329.82
8980,716.4,1758.12,2232.82,-1695.89,-16606.02,859.19,10772.04,-3481.38,86.0,-1963.34,-3395.37,-5358.72
9050,744.7,1862.03,2251.08,-1674.5,-16305.41,855.4,10736.16,-3804.47,91.88,-1530.54,-3712.59,-5243.13
9120,729.97,1771.07,2257.03,-1680.38,-16430.92,855.26,10808.86,-3659.43,89.14,-1689.11,-3570.29,-5259.4
9190,709.49,1743.38,2228.54,-1709.55,-16451.69,888.34,10807.89,-3637.18,87.25,-1783.59,-3549.93,-5333.52
9260,710.2,1766.76,2273.45,-1766.31,-16321.01,882.67,10857.15,-3801.34,85.74,-1597.09,-3715.6,-5312.69
9330,701.16,1846.84,2262.39,-1716.48,-16336.58,880.49,10799.79,-3753.44,87.87,-1562.4,-3665.57,-5227.97
9400,750.44,1771.94,2237.32,-1727.01,-16196.96,901.04,10782.76,-3892.6,87.02,-1480.46,-3805.57,-5286.04
9470,743.0,1753.87,2246.26,-1732.63,-16472.33,879.42,10754.82,-3603.58,85.41,-1827.58,-3518.17,-5345.76
9540,713.83,1845.32,2211.34,-1703.5,-16370.44,873.57,10682.04,-3616.2,90.73,-1747.84,-3525.48,-5273.32
9610,718.04,1804.3,2234.73,-1717.0,-16422.27,876.53,10749.09,-3631.76,85.32,-1756.59,-3546.44,-5303.03
9680,720.68,1795.97,2284.23,-1712.85,-16329.87,861.97,10789.13,-3765.32,88.66,-1590.74,-3676.66,-5267.4
9750,749.93,1723.85,2262.15,-1676.54,-16396.53,863.59,10734.22,-3660.81,88.28,-1739.34,-3572.52,-5311.86
9820,701.44,1825.62,2265.44,-1725.83,-16697.01,872.3,10800.7,-3387.09,87.74,-1957.34,-3299.36,-5256.7
9890,696.44,1823.73,2223.67,-1674.6,-16525.5,894.3,10811.43,-3632.05,92.17,-1750.52,-3539.88,-5290.4
9960,713.34,1797.16,2255.42,-1715.37,-16276.01,892.59,10669.81,-3732.75,87.79,-1663.06,-3644.96,-5308.02

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1000,8.76,23.43,27.73,-2.72,-51.02,16.84,-50.58,-74.24,4.19,-27.56,-70.05,-97.61
1070,8.65,22.7,28.92,-4.55,-42.14,16.13,-50.71,-80.97,4.23,-20.99,-76.74,-97.74
1140,10.07,18.89,37.54,-1.77,-53.96,19.46,-52.7,-70.29,4.23,-22.48,-66.06,-88.54
1210,10.69,21.63,28.73,-2.18,-54.51,18.39,-50.55,-70.1,4.2,-27.79,-65.89,-93.69
1280,13.39,15.42,28.34,-3.34,-45.65,19.32,-53.18,-76.4,4.18,-25.7,-72.22,-97.92
1350,12.9,21.6,29.7,-3.16,-39.17,15.94,-49.6,-81.6,4.2,-11.8,-77.4,-89.2
1420,9.41,18.26,30.86,-2.78,-48.08,20.31,-49.74,-75.88,4.19,-21.76,-71.7,-93.45
1490,9.3,19.3,35.0,-3.94,-52.17,19.4,-52.16,-72.25,4.21,-25.28,-68.03,-93.31
1560,12.51,17.07,27.42,-4.13,-48.17,16.34,-51.07,-76.62,4.27,-30.04,-72.35,-102.39
1630,20.51,23.72,32.61,-4.6,-45.32,17.62,-44.05,-81.25,4.28,0.5,-76.97,-76.47
1700,12.26,21.56,30.25,-3.68,-46.5,18.93,-52.92,-76.04,4.25,-20.09,-71.79,-91.88
1770,11.45,22.53,32.04,-2.17,-49.72,19.37,-47.2,-76.03,4.2,-13.69,-71.82,-85.51
1840,11.5,28.96,27.73,-1.11,-53.8,19.21,-55.12,-72.78,4.17,-22.63,-68.6,-91.24
1910,13.77,16.97,32.35,-4.64,-46.64,19.71,-46.33,-79.5,4.22,-14.81,-75.28,-90.09
1980,20.28,18.08,31.92,-6.3,-43.52,20.45,-48.36,-78.63,4.17,-7.45,-74.46,-81.91
2050,13.5,21.21,30.83,-2.43,-50.22,16.49,-53.04,-73.19,4.29,-23.66,-68.91,-92.57
2120,12.54,18.45,35.09,-5.37,-47.22,19.14,-51.15,-75.73,4.2,-18.52,-71.53,-90.05
2190,10.63,15.67,31.76,-3.8,-50.74,17.13,-50.85,-75.17,4.25,-30.21,-70.92,-101.13
2260,7.37,26.01,35.68,1.25,-52.6,21.38,-52.85,-72.45,4.18,-13.75,-68.28,-82.03
2330,11.87,18.27,32.05,-3.57,-54.6,17.1,-51.57,-71.37,4.09,-30.44,-67.28,-97.72
2400,13.75,26.4,25.74,-0.74,-57.42,19.87,-52.92,-70.7,4.1,-25.32,-66.6,-91.92
2470,13.29,25.56,34.61,-5.55,-51.86,16.28,-52.62,-73.19,4.2,-20.28,-69.0,-89.27
2540,10.6,15.63,30.16,-3.05,-51.82,17.16,-50.78,-73.07,4.19,-32.09,-68.88,-100.97
2610,13.17,23.3,31.69,-2.92,-52.09,16.44,-48.73,-75.25,4.2,-19.14,-71.04,-90.18
2680,11.6,23.85,30.1,-4.38,-47.45,16.23,-49.73,-77.42,4.27,-19.77,-73.14,-92.91
2750,18.19,19.25,25.73,-3.94,-50.86,16.62,-50.71,-75.8,4.24,-25.72,-71.56,-97.28
2820,10.29,17.16,30.21,-3.77,-45.72,17.02,-52.7,-75.15,4.24,-27.51,-70.91,-98.43
2890,15.36,17.69,30.57,-3.51,-52.08,16.71,-49.95,-72.22,4.23,-25.2,-68.0,-93.2
2960,16.67,15.47,34.06,-3.76,-48.4,16.4,-51.39,-75.8,4.24,-20.94,-71.56,-92.5
3030,20.36,31.3,30.81,-3.75,-48.92,17.01,-53.53,-74.4,4.26,-6.71,-70.14,-76.85
3100,10.59,20.85,34.13,-5.62,-44.05,18.22,-53.29,-78.19,4.23,-19.17,-73.95,-93.12
3170,11.08,16.09,28.11,-3.86,-49.94,16.14,-53.09,-74.2,4.25,-35.47,-69.95,-105.42
3240,11.77,20.56,36.69,1.31,-58.55,18.55,-50.78,-70.12,4.16,-20.45,-65.96,-86.42
3310,14.26,17.3,30.63,-3.08,-51.49,16.69,-51.43,-73.83,4.27,-27.14,-69.55,-96.69
3380,13.21,21.08,34.05,-1.82,-50.33,17.34,-50.77,-76.24,4.16,-17.23,-72.08,-89.31
3450,9.28,21.62,32.96,-3.9,-49.68,18.0,-50.46,-75.74,4.28,-22.17,-71.46,-93.63
3520,7.81,21.49,37.71,-0.93,-45.07,19.03,-52.18,-78.26,4.26,-12.14,-74.0,-86.14
3590,12.56,23.17,28.15,-2.66,-50.01,17.87,-55.12,-73.09,4.23,-26.05,-68.86,-94.91
3660,17.53,21.28,27.63,-0.5,-51.78,16.92,-53.29,-75.51,4.21,-22.21,-71.31,-93.52
3730,13.78,25.5,35.66,-3.23,-63.33,16.2,-52.34,-63.08,4.04,-27.76,-59.04,-86.8
3800,16.84,14.23,31.47,-4.31,-50.28,15.75,-50.54,-73.91,4.25,-26.83,-69.67,-96.5
3870,24.35,23.97,28.01,-4.1,-48.43,18.87,-53.7,-74.06,4.24,-11.01,-69.81,-80.83
3940,13.73,24.73,28.04,-2.5,-51.77,17.31,-52.82,-73.4,4.22,-23.28,-69.17,-92.45
4010,13.72,19.0,28.95,-1.39,-51.71,19.4,-53.59,-73.18,4.21,-25.61,-68.97,-94.58
4080,9.57,18.26,32.95,-4.17,-48.47,17.77,-50.58,-77.4,4.23,-24.68,-73.17,-97.85
4150,13.29,30.69,31.8,0.14,-51.28,18.5,-51.64,-72.68,4.2,-8.51,-68.48,-76.99
4220,14.45,21.8,32.79,-3.85,-45.93,19.21,-51.62,-78.29,4.2,-13.14,-74.1,-87.24
4290,10.4,20.55,28.33,-3.27,-51.65,17.71,-53.56,-73.2,4.25,-31.49,-68.95,-100.44
4360,10.23,18.16,32.94,-4.74,-47.81,18.47,-50.13,-76.92,4.2,-22.87,-72.72,-95.59
4430,9.45,12.79,35.84,-5.27,-47.66,17.07,-48.72,-77.07,4.25,-26.5,-72.83,-99.33
4500,11.0,20.34,30.72,-1.7,-53.44,15.84,-52.31,-71.8,4.15,-29.56,-67.65,-97.21
4570,12.76,19.97,29.97,-6.83,-44.46,17.42,-50.48,-76.77,4.21,-21.65,-72.56,-94.21
4640,19.91,16.76,33.37,-1.45,-46.97,16.28,-53.18,-75.87,4.25,-15.28,-71.62,-86.9
4710,11.86,21.95,32.59,0.39,-56.1,19.1,-54.67,-69.53,4.16,-24.89,-65.37,-90.26
4780,12.86,13.58,31.69,-2.8,-53.02,18.98,-50.67,-72.99,4.11,-29.37,-68.88,-98.25
4850,10.19,20.32,27.93,0.79,-51.31,17.21,-53.7,-71.62,4.09,-28.57,-67.53,-96.1
4920,9.66,26.19,27.59,-3.92,-46.81,17.27,-53.05,-76.34,4.25,-23.06,-72.09,-95.15
4990,19.44,16.83,31.67,-5.41,-53.96,16.65,-51.39,-70.6,4.17,-26.17,-66.43,-92.59
5060,12.57,16.66,29.12,-3.27,-53.74,17.11,-51.79,-71.95,4.15,-33.34,-67.8,-101.13
5130,9.27,23.49,29.95,-2.02,-47.85,18.25,-49.36,-78.03,4.2,-18.27,-73.83,-92.1
5200,10.32,20.81,27.69,-3.76,-48.07,19.18,-47.06,-79.85,4.22,-20.89,-75.64,-96.53
5270,13.89,19.76,25.04,-2.92,-48.35,17.77,-50.15,-75.52,4.21,-24.95,-71.31,-96.26
5340,11.6,18.54,33.49,-5.42,-42.55,16.99,-43.66,-83.57,4.26,-11.02,-79.31,-90.32
5410,12.64,19.34,31.64,0.06,-56.21,18.24,-51.15,-72.23,4.11,-25.44,-68.12,-93.56
5480,11.5,21.7,31.78,0.06,-54.02,19.86,-53.55,-71.57,4.18,-22.66,-67.39,-90.05
5550,11.85,23.41,37.67,-4.09,-50.03,18.29,-50.77,-73.33,4.22,-13.67,-69.12,-82.79
5620,17.78,10.83,32.62,-1.33,-47.63,18.7,-50.33,-74.67,4.2,-19.35,-70.47,-89.83
5690,17.77,17.04,31.55,-2.17,-42.83,17.03,-52.8,-78.23,4.25,-14.41,-73.98,-88.39
5760,12.41,18.33,31.96,-2.94,-54.3,17.32,-50.56,-72.17,4.19,-27.79,-67.98,-95.77
5830,11.32,18.35,34.81,-3.82,-50.31,19.86,-49.65,-72.52,4.22,-19.44,-68.29,-87.73
5900,14.22,23.51,26.83,-2.9,-49.43,16.36,-49.83,-75.28,4.27,-21.24,-71.01,-92.25
5970,10.91,24.32,33.0,-3.57,-52.93,16.97,-51.93,-73.21,4.24,-23.24,-68.97,-92.2
6040,12.25,26.06,32.57,-6.04,-50.85,17.05,-51.51,-71.27,4.09,-20.47,-67.17,-87.65
6110,14.78,25.08,29.01,-2.5,-44.81,17.76,-49.57,-79.2,4.27,-10.25,-74.92,-85.17
6180,15.31,21.52,31.11,-2.61,-48.6,17.38,-51.22,-76.33,4.24,-17.11,-72.08,-89.2
6250,12.62,18.43,31.32,-1.41,-56.26,16.85,-53.51,-71.38,4.21,-31.95,-67.17,-99.12
6320,7.43,20.24,34.83,-5.22,-48.35,18.68,-52.63,-74.3,4.19,-25.02,-70.1,-95.12
6390,10.67,20.02,34.23,-4.89,-48.89,16.45,-50.23,-75.63,4.25,-22.65,-71.38,-94.03
6460,9.37,16.96,31.6,0.07,-53.25,20.09,-51.63,-71.13,4.11,-26.78,-67.02,-93.8
6530,9.88,19.77,29.28,1.05,-50.54,19.04,-53.47,-73.06,4.17,-24.99,-68.88,-93.88
6600,12.41,19.72,33.62,-5.79,-48.79,16.18,-54.01,-74.07,4.26,-26.65,-69.81,-96.46
6670,10.81,30.28,32.76,-4.34,-47.7,17.87,-53.42,-77.19,4.24,-13.75,-72.95,-86.7
6740,11.52,21.29,32.46,-2.61,-50.56,15.87,-53.1,-73.21,4.25,-25.14,-68.96,-94.09
6810,11.28,24.37,39.3,-2.03,-49.06,20.03,-52.87,-75.43,4.22,-8.99,-71.21,-80.21
6880,12.63,20.09,30.12,-4.23,-52.07,15.98,-50.87,-72.32,4.24,-28.35,-68.08,-96.43
6950,11.42,16.37,36.13,-4.29,-48.13,17.84,-50.9,-76.28,4.24,-21.56,-72.05,-93.61
7020,11.49,25.58,34.66,0.23,-52.25,20.18,-50.82,-73.66,4.24,-10.93,-69.42,-80.35
7090,11.98,21.81,28.75,-2.24,-53.43,18.15,-55.66,-72.44,4.13,-30.64,-68.31,-98.95
7160,15.86,15.36,30.2,-3.91,-48.62,19.29,-52.0,-75.59,4.21,-23.81,-71.38,-95.19
7230,15.38,21.27,30.65,-1.86,-52.8,17.8,-55.51,-72.15,4.22,-25.07,-67.93,-93.0
7300,12.32,19.83,31.22,-3.81,-49.04,16.94,-53.65,-74.4,4.21,-26.18,-70.19,-96.37
7370,9.43,18.38,26.17,-5.07,-48.9,18.09,-53.83,-75.25,4.23,-35.73,-71.01,-106.75
7440,10.54,17.54,33.19,1.33,-51.35,18.35,-53.4,-73.25,4.17,-23.8,-69.08,-92.88
7510,13.68,24.42,29.7,-4.41,-51.16,18.25,-49.69,-74.11,4.24,-19.22,-69.88,-89.1
7580,8.82,22.19,28.31,-3.74,-50.41,19.61,-54.45,-72.76,4.27,-29.68,-68.5,-98.17
7650,9.58,20.62,34.42,0.6,-52.51,20.0,-54.25,-72.75,4.2,-21.55,-68.55,-90.1
7720,13.15,18.17,33.0,-9.91,-54.47,18.42,-53.73,-65.08,3.72,-35.37,-61.37,-96.74
7790,9.44,26.19,34.18,-8.28,-62.71,19.44,-53.36,-59.46,3.77,-35.1,-55.69,-90.79
7860,10.68,23.6,34.99,-8.5,-65.09,17.33,-52.01,-58.12,3.76,-39.0,-54.36,-93.36
7930,13.24,26.26,31.3,-7.2,-54.58,15.86,-53.82,-68.64,3.92,-28.93,-64.71,-93.64
8000,16.13,17.18,37.92,-3.52,-62.23,15.91,-51.45,-64.97,3.8,-30.05,-61.17,-91.22
8070,16.01,23.08,33.97,-6.17,-63.58,16.36,-52.96,-62.01,3.72,-33.28,-58.29,-91.57
8140,9.65,19.82,30.05,-4.59,-46.08,16.18,-51.38,-78.8,4.25,-26.34,-74.56,-100.89
8210,7.69,19.37,32.46,-2.44,-51.11,20.19,-53.55,-72.12,4.24,-27.39,-67.87,-95.26
8280,9.89,11.64,35.87,-5.59,-45.25,18.25,-49.01,-77.99,4.23,-24.2,-73.76,-97.97
8350,15.96,20.4,31.56,-3.37,-49.06,16.04,-51.51,-75.23,4.24,-19.99,-70.99,-90.98
8420,10.57,24.13,28.0,-3.5,-47.64,19.15,-49.75,-75.72,4.19,-19.03,-71.53,-90.57
8490,13.84,17.98,31.52,-5.88,-46.36,18.51,-51.24,-74.93,4.23,-21.62,-70.7,-92.32
8560,12.93,24.67,32.1,-2.91,-47.58,16.68,-50.64,-77.78,4.26,-14.74,-73.52,-88.26
8630,9.76,17.11,32.19,-1.96,-50.09,19.51,-53.36,-74.8,4.2,-26.85,-70.6,-97.45
8700,12.31,25.6,29.46,-3.0,-49.59,18.04,-51.72,-74.36,4.24,-18.9,-70.12,-89.01
8770,13.19,17.23,33.89,-2.35,-59.95,15.97,-52.38,-64.05,4.05,-34.39,-60.01,-94.4
8840,21.39,22.03,35.52,-5.63,-45.89,16.56,-52.37,-78.5,4.28,-8.39,-74.22,-82.61
8910,10.29,24.48,27.93,-4.22,-51.73,18.19,-51.58,-72.96,4.22,-26.64,-68.74,-95.39
8980,13.97,27.0,42.35,-3.01,-52.58,16.77,-54.51,-71.15,4.27,-10.02,-66.88,-76.9
9050,12.72,22.46,34.11,-2.85,-65.53,17.56,-54.36,-60.06,3.69,-35.89,-56.37,-92.26
9120,15.56,22.26,29.82,-7.26,-62.99,16.38,-53.16,-59.64,3.77,-39.4,-55.86,-95.26
9190,7.76,21.12,32.67,-8.52,-63.72,17.93,-50.54,-60.29,3.73,-43.3,-56.55,-99.86
9260,14.87,21.55,34.91,-5.3,-63.71,16.59,-50.74,-60.88,3.74,-31.83,-57.14,-88.96
9330,13.0,30.93,35.83,-4.79,-66.77,18.7,-53.24,-57.93,3.77,-26.34,-54.16,-80.5
9400,14.4,22.19,30.88,-11.69,-63.08,16.9,-52.34,-58.61,3.81,-42.74,-54.8,-97.54
9470,11.91,20.75,31.07,-0.56,-52.22,18.58,-51.91,-74.22,4.21,-22.38,-70.0,-92.38
9540,13.67,25.14,34.47,-1.68,-45.7,17.99,-50.79,-78.25,4.22,-6.91,-74.03,-80.94
9610,11.55,23.63,29.94,-5.2,-45.48,19.26,-54.74,-76.39,4.23,-21.04,-72.16,-93.2
9680,15.72,16.61,29.96,-2.25,-46.68,15.52,-52.69,-75.65,4.21,-23.8,-71.43,-95.23
9750,10.26,18.28,31.76,-2.32,-50.34,18.82,-50.59,-74.23,4.24,-24.13,-69.99,-94.12
9820,9.73,20.83,28.17,-3.15,-52.62,18.09,-48.66,-73.39,4.2,-27.61,-69.18,-96.79
9890,13.14,21.4,27.89,-2.37,-51.18,16.14,-53.29,-72.83,4.21,-28.28,-68.62,-96.9
9960,14.56,20.36,29.39,-2.55,-50.65,19.54,-52.34,-74.01,4.16,-21.68,-69.85,-91.53

Delta Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1000,-0.0,-0.0,-0.0,-33.65,-7.65,-0.0,0.0,33.22,-4.34,-41.3,28.88,-12.42
1070,-0.0,0.0,-0.0,-32.8,-3.95,-0.0,0.0,30.69,-4.42,-36.75,26.26,-10.49
1140,-0.0,-0.0,-0.0,-32.02,-8.09,0.0,0.0,32.05,-4.38,-40.1,27.67,-12.43
1210,0.0,0.0,-0.0,-31.74,-10.55,0.0,0.0,34.24,-4.76,-42.29,29.48,-12.8
1280,-0.0,0.0,-0.0,-35.19,-14.73,-0.0,0.0,37.84,-4.84,-49.92,33.01,-16.91
1350,-0.0,0.0,-0.0,-32.58,-18.36,-0.0,-0.0,46.33,-4.65,-50.95,41.68,-9.27
1420,0.0,0.0,-0.0,-32.74,-13.06,-0.0,0.0,38.31,-4.74,-45.8,33.57,-12.22
1490,-0.0,0.0,0.0,-37.95,-6.4,0.0,-0.0,33.49,-4.93,-44.34,28.56,-15.79
1560,-0.0,-0.0,0.0,-32.91,1.17,-0.0,-0.0,26.22,-5.04,-31.74,21.18,-10.56
1630,-0.0,0.0,-0.0,-34.84,-8.2,-0.0,0.0,33.34,-4.89,-43.04,28.45,-14.59
1700,0.0,-0.0,-0.0,-35.32,-7.36,0.0,-0.0,32.89,-4.87,-42.68,28.01,-14.67
1770,0.0,0.0,-0.0,-31.45,-6.12,0.0,0.0,26.93,-4.33,-37.57,22.6,-14.97
1840,0.0,-0.0,-0.0,-28.73,3.34,0.0,0.0,17.82,-4.48,-25.38,13.33,-12.05
1910,0.0,-0.0,-0.0,-37.51,4.16,-0.0,-0.0,22.84,-5.14,-33.36,17.7,-15.66
1980,0.0,0.0,0.0,-36.04,-5.01,0.0,-0.0,29.41,-4.61,-41.06,24.8,-16.26
2050,0.0,0.0,0.0,-30.01,-18.5,-0.0,-0.0,40.77,-4.49,-48.51,36.28,-12.23
2120,0.0,-0.0,-0.0,-31.14,-7.49,0.0,-0.0,30.68,-4.49,-38.63,26.18,-12.44
2190,0.0,0.0,0.0,-35.25,-0.72,-0.0,-0.0,23.94,-4.64,-35.97,19.31,-16.66
2260,0.0,0.0,0.0,-31.22,-3.91,-0.0,0.0,25.19,-4.6,-35.13,20.59,-14.55
2330,0.0,0.0,-0.0,-39.7,5.11,-0.0,-0.0,21.04,-5.33,-34.59,15.72,-18.87
2400,-0.0,-0.0,0.0,-37.55,-6.43,0.0,0.0,32.5,-4.78,-43.98,27.72,-16.26
2470,-0.0,0.0,0.0,-33.13,-9.76,-0.0,0.0,36.33,-4.98,-42.89,31.35,-11.54
2540,-0.0,-0.0,-0.0,-31.0,-3.98,-0.0,-0.0,25.92,-4.38,-34.98,21.54,-13.44
2610,0.0,0.0,0.0,-31.9,-6.93,-0.0,-0.0,28.82,-4.68,-38.83,24.15,-14.69
2680,0.0,0.0,0.0,-35.91,-16.26,-0.0,-0.0,39.76,-4.96,-52.16,34.8,-17.36
2750,-0.0,0.0,0.0,-31.95,-9.95,-0.0,0.0,34.88,-5.03,-41.91,29.85,-12.06
2820,-0.0,-0.0,0.0,-35.48,-7.47,-0.0,-0.0,29.21,-4.86,-42.95,24.35,-18.59
2890,-0.0,0.0,0.0,-30.9,-7.19,0.0,-0.0,31.84,-5.06,-38.1,26.77,-11.32
2960,0.0,-0.0,-0.0,-33.33,-7.14,-0.0,-0.0,30.47,-4.86,-40.47,25.61,-14.86
3030,-0.0,-0.0,-0.0,-33.77,-1.51,0.0,0.0,25.42,-5.28,-35.28,20.14,-15.14
3100,-0.0,-0.0,-0.0,-33.12,2.33,-0.0,0.0,22.41,-4.95,-30.79,17.46,-13.33
3170,-0.0,0.0,0.0,-38.67,-4.82,0.0,-0.0,28.82,-5.04,-43.49,23.79,-19.7
3240,-0.0,-0.0,-0.0,-29.54,3.14,-0.0,-0.0,21.25,-4.42,-26.4,16.83,-9.57
3310,-0.0,0.0,-0.0,-31.88,-6.98,-0.0,-0.0,30.18,-4.91,-38.86,25.27,-13.59
3380,0.0,0.0,0.0,-32.41,-12.81,0.0,-0.0,37.71,-4.41,-45.21,33.3,-11.91
3450,0.0,-0.0,0.0,-34.45,-2.39,-0.0,-0.0,28.61,-4.69,-36.84,23.92,-12.92
3520,-0.0,0.0,0.0,-35.56,-22.97,-0.0,0.0,47.28,-5.16,-58.52,42.12,-16.4
3590,0.0,-0.0,0.0,-34.89,-10.85,0.0,0.0,32.99,-4.78,-45.75,28.21,-17.54
3660,0.0,0.0,0.0,-35.29,-5.66,0.0,-0.0,30.14,-5.01,-40.95,25.13,-15.81
3730,-0.0,-0.0,0.0,-34.51,-17.75,-0.0,-0.0,40.41,-4.56,-52.26,35.85,-16.41
3800,0.0,-0.0,0.0,-32.95,-11.45,-0.0,0.0,35.95,-4.9,-44.4,31.05,-13.35
3870,0.0,0.0,-0.0,-35.6,-18.08,0.0,-0.0,42.75,-5.03,-53.68,37.72,-15.96
3940,-0.0,-0.0,0.0,-34.35,-6.01,-0.0,0.0,31.62,-5.0,-40.35,26.62,-13.73
4010,0.0,-0.0,-0.0,-38.68,-3.07,-0.0,0.0,29.33,-5.17,-41.75,24.16,-17.59
4080,-0.0,0.0,-0.0,-31.92,-12.81,0.0,-0.0,35.72,-4.77,-44.73,30.95,-13.78
4150,0.0,0.0,0.0,-30.89,-9.64,-0.0,-0.0,37.06,-4.96,-40.54,32.1,-8.44
4220,-0.0,-0.0,-0.0,-37.08,-15.56,-0.0,-0.0,41.03,-5.03,-52.64,36.0,-16.64
4290,-0.0,0.0,0.0,-37.02,-35.82,0.0,-0.0,59.06,-5.08,-72.83,53.98,-18.85
4360,-0.0,0.0,-0.0,-37.59,-31.58,0.0,-0.0,60.42,-5.22,-69.18,55.2,-13.98
